-4.306619e-04	-5.777856e-04	-5.777856e-04	-4.306619e-04	-1.053671e-03	-2.356106e-03	-2.356106e-03	-5.778050e-04	-5.778050e-04	-1.292026e-03	-1.292026e-03	-5.778050e-04	-7.853441e-04	-5.777856e-04	-5.777856e-04	-4.306619e-04	
-4.353626e-04	-5.840922e-04	-5.840922e-04	-4.353626e-04	-1.059397e-03	-2.368909e-03	-2.368909e-03	-5.841118e-04	-5.841118e-04	-1.306128e-03	-1.306128e-03	-5.841118e-04	-7.896119e-04	-5.840922e-04	-5.840922e-04	-4.353626e-04	
-4.395633e-04	-5.897279e-04	-5.897279e-04	-4.395633e-04	-1.064488e-03	-2.380295e-03	-2.380295e-03	-5.897478e-04	-5.897478e-04	-1.318731e-03	-1.318731e-03	-5.897478e-04	-7.934069e-04	-5.897279e-04	-5.897279e-04	-4.395633e-04	
-4.433284e-04	-5.947793e-04	-5.947793e-04	-4.433284e-04	-1.069032e-03	-2.390456e-03	-2.390456e-03	-5.947994e-04	-5.947994e-04	-1.330027e-03	-1.330027e-03	-5.947994e-04	-7.967938e-04	-5.947793e-04	-5.947793e-04	-4.433284e-04	
-4.467093e-04	-5.993153e-04	-5.993153e-04	-4.467093e-04	-1.073097e-03	-2.399544e-03	-2.399544e-03	-5.993354e-04	-5.993354e-04	-1.340170e-03	-1.340170e-03	-5.993354e-04	-7.998232e-04	-5.993153e-04	-5.993153e-04	-4.467093e-04	
-4.497484e-04	-6.033925e-04	-6.033925e-04	-4.497484e-04	-1.076736e-03	-2.407683e-03	-2.407683e-03	-6.034128e-04	-6.034128e-04	-1.349287e-03	-1.349287e-03	-6.034128e-04	-8.025359e-04	-6.033925e-04	-6.033925e-04	-4.497484e-04	
-4.524813e-04	-6.070590e-04	-6.070590e-04	-4.524813e-04	-1.079997e-03	-2.414974e-03	-2.414974e-03	-6.070794e-04	-6.070794e-04	-1.357486e-03	-1.357486e-03	-6.070794e-04	-8.049662e-04	-6.070590e-04	-6.070590e-04	-4.524813e-04	
-4.549390e-04	-6.103564e-04	-6.103564e-04	-4.549390e-04	-1.082918e-03	-2.421505e-03	-2.421505e-03	-6.103769e-04	-6.103769e-04	-1.364860e-03	-1.364860e-03	-6.103769e-04	-8.071431e-04	-6.103564e-04	-6.103564e-04	-4.549390e-04	
-4.571487e-04	-6.133209e-04	-6.133209e-04	-4.571487e-04	-1.085533e-03	-2.427352e-03	-2.427352e-03	-6.133416e-04	-6.133416e-04	-1.371489e-03	-1.371489e-03	-6.133416e-04	-8.090921e-04	-6.133209e-04	-6.133209e-04	-4.571487e-04	
-4.591344e-04	-6.159849e-04	-6.159849e-04	-4.591344e-04	-1.087872e-03	-2.432582e-03	-2.432582e-03	-6.160057e-04	-6.160057e-04	-1.377446e-03	-1.377446e-03	-6.160057e-04	-8.108356e-04	-6.159849e-04	-6.159849e-04	-4.591344e-04	
-4.609175e-04	-6.183772e-04	-6.183772e-04	-4.609175e-04	-1.089962e-03	-2.437256e-03	-2.437256e-03	-6.183980e-04	-6.183980e-04	-1.382796e-03	-1.382796e-03	-6.183980e-04	-8.123934e-04	-6.183772e-04	-6.183772e-04	-4.609175e-04	
-4.625174e-04	-6.205237e-04	-6.205237e-04	-4.625174e-04	-1.091827e-03	-2.441426e-03	-2.441426e-03	-6.205446e-04	-6.205446e-04	-1.387595e-03	-1.387595e-03	-6.205446e-04	-8.137835e-04	-6.205237e-04	-6.205237e-04	-4.625174e-04	
-4.639514e-04	-6.224476e-04	-6.224476e-04	-4.639514e-04	-1.093488e-03	-2.445142e-03	-2.445142e-03	-6.224686e-04	-6.224686e-04	-1.391898e-03	-1.391898e-03	-6.224686e-04	-8.150218e-04	-6.224476e-04	-6.224476e-04	-4.639514e-04	
-4.652353e-04	-6.241701e-04	-6.241701e-04	-4.652353e-04	-1.094966e-03	-2.448445e-03	-2.448445e-03	-6.241911e-04	-6.241911e-04	-1.395749e-03	-1.395749e-03	-6.241911e-04	-8.161230e-04	-6.241701e-04	-6.241701e-04	-4.652353e-04	
-4.663831e-04	-6.257101e-04	-6.257101e-04	-4.663831e-04	-1.096276e-03	-2.451376e-03	-2.451376e-03	-6.257311e-04	-6.257311e-04	-1.399193e-03	-1.399193e-03	-6.257311e-04	-8.170999e-04	-6.257101e-04	-6.257101e-04	-4.663831e-04	
-4.674079e-04	-6.270849e-04	-6.270849e-04	-4.674079e-04	-1.097436e-03	-2.453970e-03	-2.453970e-03	-6.271060e-04	-6.271060e-04	-1.402267e-03	-1.402267e-03	-6.271060e-04	-8.179645e-04	-6.270849e-04	-6.270849e-04	-4.674079e-04	
-4.683212e-04	-6.283102e-04	-6.283102e-04	-4.683212e-04	-1.098460e-03	-2.456259e-03	-2.456259e-03	-6.283314e-04	-6.283314e-04	-1.405007e-03	-1.405007e-03	-6.283314e-04	-8.187275e-04	-6.283102e-04	-6.283102e-04	-4.683212e-04	
-4.691336e-04	-6.294001e-04	-6.294001e-04	-4.691336e-04	-1.099361e-03	-2.458272e-03	-2.458272e-03	-6.294213e-04	-6.294213e-04	-1.407445e-03	-1.407445e-03	-6.294213e-04	-8.193986e-04	-6.294001e-04	-6.294001e-04	-4.691336e-04	
-4.698547e-04	-6.303675e-04	-6.303675e-04	-4.698547e-04	-1.100149e-03	-2.460036e-03	-2.460036e-03	-6.303887e-04	-6.303887e-04	-1.409608e-03	-1.409608e-03	-6.303887e-04	-8.199866e-04	-6.303675e-04	-6.303675e-04	-4.698547e-04	
-4.704931e-04	-6.312241e-04	-6.312241e-04	-4.704931e-04	-1.100838e-03	-2.461575e-03	-2.461575e-03	-6.312453e-04	-6.312453e-04	-1.411523e-03	-1.411523e-03	-6.312453e-04	-8.204995e-04	-6.312241e-04	-6.312241e-04	-4.704931e-04	
-4.710568e-04	-6.319803e-04	-6.319803e-04	-4.710568e-04	-1.101435e-03	-2.462910e-03	-2.462910e-03	-6.320016e-04	-6.320016e-04	-1.413214e-03	-1.413214e-03	-6.320016e-04	-8.209446e-04	-6.319803e-04	-6.319803e-04	-4.710568e-04	
-4.715528e-04	-6.326458e-04	-6.326458e-04	-4.715528e-04	-1.101950e-03	-2.464062e-03	-2.464062e-03	-6.326671e-04	-6.326671e-04	-1.414703e-03	-1.414703e-03	-6.326671e-04	-8.213283e-04	-6.326458e-04	-6.326458e-04	-4.715528e-04	
-4.719877e-04	-6.332293e-04	-6.332293e-04	-4.719877e-04	-1.102390e-03	-2.465047e-03	-2.465047e-03	-6.332506e-04	-6.332506e-04	-1.416007e-03	-1.416007e-03	-6.332506e-04	-8.216567e-04	-6.332293e-04	-6.332293e-04	-4.719877e-04	
-4.723674e-04	-6.337387e-04	-6.337387e-04	-4.723674e-04	-1.102764e-03	-2.465882e-03	-2.465882e-03	-6.337600e-04	-6.337600e-04	-1.417146e-03	-1.417146e-03	-6.337600e-04	-8.219352e-04	-6.337387e-04	-6.337387e-04	-4.723674e-04	
-4.726972e-04	-6.341811e-04	-6.341811e-04	-4.726972e-04	-1.103077e-03	-2.466582e-03	-2.466582e-03	-6.342025e-04	-6.342025e-04	-1.418136e-03	-1.418136e-03	-6.342025e-04	-8.221686e-04	-6.341811e-04	-6.341811e-04	-4.726972e-04	
-4.729819e-04	-6.345631e-04	-6.345631e-04	-4.729819e-04	-1.103335e-03	-2.467161e-03	-2.467161e-03	-6.345844e-04	-6.345844e-04	-1.418990e-03	-1.418990e-03	-6.345844e-04	-8.223613e-04	-6.345631e-04	-6.345631e-04	-4.729819e-04	
-4.732258e-04	-6.348904e-04	-6.348904e-04	-4.732258e-04	-1.103545e-03	-2.467629e-03	-2.467629e-03	-6.349117e-04	-6.349117e-04	-1.419722e-03	-1.419722e-03	-6.349117e-04	-8.225175e-04	-6.348904e-04	-6.348904e-04	-4.732258e-04	
-4.734331e-04	-6.351684e-04	-6.351684e-04	-4.734331e-04	-1.103710e-03	-2.467999e-03	-2.467999e-03	-6.351898e-04	-6.351898e-04	-1.420343e-03	-1.420343e-03	-6.351898e-04	-8.226407e-04	-6.351684e-04	-6.351684e-04	-4.734331e-04	
-4.736072e-04	-6.354021e-04	-6.354021e-04	-4.736072e-04	-1.103836e-03	-2.468280e-03	-2.468280e-03	-6.354234e-04	-6.354234e-04	-1.420866e-03	-1.420866e-03	-6.354234e-04	-8.227342e-04	-6.354021e-04	-6.354021e-04	-4.736072e-04	
-4.737515e-04	-6.355956e-04	-6.355956e-04	-4.737515e-04	-1.103926e-03	-2.468480e-03	-2.468480e-03	-6.356170e-04	-6.356170e-04	-1.421299e-03	-1.421299e-03	-6.356170e-04	-8.228011e-04	-6.355956e-04	-6.355956e-04	-4.737515e-04	
-4.738689e-04	-6.357531e-04	-6.357531e-04	-4.738689e-04	-1.103983e-03	-2.468609e-03	-2.468609e-03	-6.357745e-04	-6.357745e-04	-1.421651e-03	-1.421651e-03	-6.357745e-04	-8.228440e-04	-6.357531e-04	-6.357531e-04	-4.738689e-04	
-4.739621e-04	-6.358782e-04	-6.358782e-04	-4.739621e-04	-1.104012e-03	-2.468673e-03	-2.468673e-03	-6.358996e-04	-6.358996e-04	-1.421931e-03	-1.421931e-03	-6.358996e-04	-8.228655e-04	-6.358782e-04	-6.358782e-04	-4.739621e-04	
-4.740335e-04	-6.359740e-04	-6.359740e-04	-4.740335e-04	-1.104015e-03	-2.468680e-03	-2.468680e-03	-6.359954e-04	-6.359954e-04	-1.422145e-03	-1.422145e-03	-6.359954e-04	-8.228676e-04	-6.359740e-04	-6.359740e-04	-4.740335e-04	
-4.740854e-04	-6.360436e-04	-6.360436e-04	-4.740854e-04	-1.103995e-03	-2.468634e-03	-2.468634e-03	-6.360650e-04	-6.360650e-04	-1.422300e-03	-1.422300e-03	-6.360650e-04	-8.228525e-04	-6.360436e-04	-6.360436e-04	-4.740854e-04	
-4.741197e-04	-6.360896e-04	-6.360896e-04	-4.741197e-04	-1.103954e-03	-2.468543e-03	-2.468543e-03	-6.361110e-04	-6.361110e-04	-1.422403e-03	-1.422403e-03	-6.361110e-04	-8.228220e-04	-6.360896e-04	-6.360896e-04	-4.741197e-04	
-4.741382e-04	-6.361144e-04	-6.361144e-04	-4.741382e-04	-1.103894e-03	-2.468410e-03	-2.468410e-03	-6.361358e-04	-6.361358e-04	-1.422459e-03	-1.422459e-03	-6.361358e-04	-8.227777e-04	-6.361144e-04	-6.361144e-04	-4.741382e-04	
-4.741426e-04	-6.361203e-04	-6.361203e-04	-4.741426e-04	-1.103818e-03	-2.468240e-03	-2.468240e-03	-6.361417e-04	-6.361417e-04	-1.422472e-03	-1.422472e-03	-6.361417e-04	-8.227210e-04	-6.361203e-04	-6.361203e-04	-4.741426e-04	
-4.741344e-04	-6.361093e-04	-6.361093e-04	-4.741344e-04	-1.103727e-03	-2.468037e-03	-2.468037e-03	-6.361307e-04	-6.361307e-04	-1.422447e-03	-1.422447e-03	-6.361307e-04	-8.226535e-04	-6.361093e-04	-6.361093e-04	-4.741344e-04	
-4.741148e-04	-6.360830e-04	-6.360830e-04	-4.741148e-04	-1.103624e-03	-2.467805e-03	-2.467805e-03	-6.361044e-04	-6.361044e-04	-1.422389e-03	-1.422389e-03	-6.361044e-04	-8.225762e-04	-6.360830e-04	-6.360830e-04	-4.741148e-04	
-4.740852e-04	-6.360433e-04	-6.360433e-04	-4.740852e-04	-1.103509e-03	-2.467548e-03	-2.467548e-03	-6.360647e-04	-6.360647e-04	-1.422300e-03	-1.422300e-03	-6.360647e-04	-8.224903e-04	-6.360433e-04	-6.360433e-04	-4.740852e-04	
-4.740466e-04	-6.359915e-04	-6.359915e-04	-4.740466e-04	-1.103383e-03	-2.467267e-03	-2.467267e-03	-6.360129e-04	-6.360129e-04	-1.422184e-03	-1.422184e-03	-6.360129e-04	-8.223968e-04	-6.359915e-04	-6.359915e-04	-4.740466e-04	
-4.740000e-04	-6.359290e-04	-6.359290e-04	-4.740000e-04	-1.103249e-03	-2.466966e-03	-2.466966e-03	-6.359503e-04	-6.359503e-04	-1.422044e-03	-1.422044e-03	-6.359503e-04	-8.222965e-04	-6.359290e-04	-6.359290e-04	-4.740000e-04	
-4.739462e-04	-6.358569e-04	-6.358569e-04	-4.739462e-04	-1.103106e-03	-2.466648e-03	-2.466648e-03	-6.358783e-04	-6.358783e-04	-1.421883e-03	-1.421883e-03	-6.358783e-04	-8.221904e-04	-6.358569e-04	-6.358569e-04	-4.739462e-04	
-4.738862e-04	-6.357764e-04	-6.357764e-04	-4.738862e-04	-1.102957e-03	-2.466314e-03	-2.466314e-03	-6.357978e-04	-6.357978e-04	-1.421703e-03	-1.421703e-03	-6.357978e-04	-8.220791e-04	-6.357764e-04	-6.357764e-04	-4.738862e-04	
-4.738207e-04	-6.356885e-04	-6.356885e-04	-4.738207e-04	-1.102801e-03	-2.465967e-03	-2.465967e-03	-6.357099e-04	-6.357099e-04	-1.421506e-03	-1.421506e-03	-6.357099e-04	-8.219632e-04	-6.356885e-04	-6.356885e-04	-4.738207e-04	
-4.737503e-04	-6.355940e-04	-6.355940e-04	-4.737503e-04	-1.102641e-03	-2.465607e-03	-2.465607e-03	-6.356154e-04	-6.356154e-04	-1.421295e-03	-1.421295e-03	-6.356154e-04	-8.218435e-04	-6.355940e-04	-6.355940e-04	-4.737503e-04	
-4.736755e-04	-6.354937e-04	-6.354937e-04	-4.736755e-04	-1.102476e-03	-2.465238e-03	-2.465238e-03	-6.355151e-04	-6.355151e-04	-1.421071e-03	-1.421071e-03	-6.355151e-04	-8.217204e-04	-6.354937e-04	-6.354937e-04	-4.736755e-04	
-4.735971e-04	-6.353884e-04	-6.353884e-04	-4.735971e-04	-1.102307e-03	-2.464860e-03	-2.464860e-03	-6.354098e-04	-6.354098e-04	-1.420835e-03	-1.420835e-03	-6.354098e-04	-8.215944e-04	-6.353884e-04	-6.353884e-04	-4.735971e-04	
-4.735153e-04	-6.352788e-04	-6.352788e-04	-4.735153e-04	-1.102134e-03	-2.464475e-03	-2.464475e-03	-6.353001e-04	-6.353001e-04	-1.420590e-03	-1.420590e-03	-6.353001e-04	-8.214660e-04	-6.352788e-04	-6.352788e-04	-4.735153e-04	
-4.734307e-04	-6.351653e-04	-6.351653e-04	-4.734307e-04	-1.101959e-03	-2.464083e-03	-2.464083e-03	-6.351867e-04	-6.351867e-04	-1.420336e-03	-1.420336e-03	-6.351867e-04	-8.213355e-04	-6.351653e-04	-6.351653e-04	-4.734307e-04	
-4.733437e-04	-6.350486e-04	-6.350486e-04	-4.733437e-04	-1.101782e-03	-2.463686e-03	-2.463686e-03	-6.350699e-04	-6.350699e-04	-1.420075e-03	-1.420075e-03	-6.350699e-04	-8.212033e-04	-6.350486e-04	-6.350486e-04	-4.733437e-04	
-4.732547e-04	-6.349291e-04	-6.349291e-04	-4.732547e-04	-1.101603e-03	-2.463286e-03	-2.463286e-03	-6.349504e-04	-6.349504e-04	-1.419808e-03	-1.419808e-03	-6.349504e-04	-8.210697e-04	-6.349291e-04	-6.349291e-04	-4.732547e-04	
-4.731638e-04	-6.348072e-04	-6.348072e-04	-4.731638e-04	-1.101422e-03	-2.462882e-03	-2.462882e-03	-6.348286e-04	-6.348286e-04	-1.419536e-03	-1.419536e-03	-6.348286e-04	-8.209350e-04	-6.348072e-04	-6.348072e-04	-4.731638e-04	
-4.730715e-04	-6.346834e-04	-6.346834e-04	-4.730715e-04	-1.101240e-03	-2.462475e-03	-2.462475e-03	-6.347047e-04	-6.347047e-04	-1.419259e-03	-1.419259e-03	-6.347047e-04	-8.207994e-04	-6.346834e-04	-6.346834e-04	-4.730715e-04	
-4.729780e-04	-6.345579e-04	-6.345579e-04	-4.729780e-04	-1.101057e-03	-2.462066e-03	-2.462066e-03	-6.345793e-04	-6.345793e-04	-1.418978e-03	-1.418978e-03	-6.345793e-04	-8.206633e-04	-6.345579e-04	-6.345579e-04	-4.729780e-04	
-4.728835e-04	-6.344312e-04	-6.344312e-04	-4.728835e-04	-1.100874e-03	-2.461657e-03	-2.461657e-03	-6.344525e-04	-6.344525e-04	-1.418695e-03	-1.418695e-03	-6.344525e-04	-8.205267e-04	-6.344312e-04	-6.344312e-04	-4.728835e-04	
-4.727883e-04	-6.343034e-04	-6.343034e-04	-4.727883e-04	-1.100690e-03	-2.461246e-03	-2.461246e-03	-6.343247e-04	-6.343247e-04	-1.418409e-03	-1.418409e-03	-6.343247e-04	-8.203899e-04	-6.343034e-04	-6.343034e-04	-4.727883e-04	
-4.726924e-04	-6.341748e-04	-6.341748e-04	-4.726924e-04	-1.100507e-03	-2.460836e-03	-2.460836e-03	-6.341961e-04	-6.341961e-04	-1.418121e-03	-1.418121e-03	-6.341961e-04	-8.202530e-04	-6.341748e-04	-6.341748e-04	-4.726924e-04	
-4.725962e-04	-6.340456e-04	-6.340456e-04	-4.725962e-04	-1.100323e-03	-2.460425e-03	-2.460425e-03	-6.340670e-04	-6.340670e-04	-1.417833e-03	-1.417833e-03	-6.340670e-04	-8.201162e-04	-6.340456e-04	-6.340456e-04	-4.725962e-04	
-4.724997e-04	-6.339161e-04	-6.339161e-04	-4.724997e-04	-1.100140e-03	-2.460015e-03	-2.460015e-03	-6.339375e-04	-6.339375e-04	-1.417543e-03	-1.417543e-03	-6.339375e-04	-8.199796e-04	-6.339161e-04	-6.339161e-04	-4.724997e-04	
-4.724030e-04	-6.337865e-04	-6.337865e-04	-4.724030e-04	-1.099957e-03	-2.459606e-03	-2.459606e-03	-6.338078e-04	-6.338078e-04	-1.417253e-03	-1.417253e-03	-6.338078e-04	-8.198433e-04	-6.337865e-04	-6.337865e-04	-4.724030e-04	
-4.723063e-04	-6.336568e-04	-6.336568e-04	-4.723063e-04	-1.099775e-03	-2.459199e-03	-2.459199e-03	-6.336781e-04	-6.336781e-04	-1.416963e-03	-1.416963e-03	-6.336781e-04	-8.197074e-04	-6.336568e-04	-6.336568e-04	-4.723063e-04	
-4.722098e-04	-6.335272e-04	-6.335272e-04	-4.722098e-04	-1.099593e-03	-2.458793e-03	-2.458793e-03	-6.335485e-04	-6.335485e-04	-1.416673e-03	-1.416673e-03	-6.335485e-04	-8.195721e-04	-6.335272e-04	-6.335272e-04	-4.722098e-04	
-4.721133e-04	-6.333978e-04	-6.333978e-04	-4.721133e-04	-1.099412e-03	-2.458388e-03	-2.458388e-03	-6.334192e-04	-6.334192e-04	-1.416384e-03	-1.416384e-03	-6.334192e-04	-8.194373e-04	-6.333978e-04	-6.333978e-04	-4.721133e-04	
-4.720172e-04	-6.332689e-04	-6.332689e-04	-4.720172e-04	-1.099232e-03	-2.457986e-03	-2.457986e-03	-6.332902e-04	-6.332902e-04	-1.416096e-03	-1.416096e-03	-6.332902e-04	-8.193031e-04	-6.332689e-04	-6.332689e-04	-4.720172e-04	
-4.719214e-04	-6.331403e-04	-6.331403e-04	-4.719214e-04	-1.099053e-03	-2.457586e-03	-2.457586e-03	-6.331616e-04	-6.331616e-04	-1.415808e-03	-1.415808e-03	-6.331616e-04	-8.191697e-04	-6.331403e-04	-6.331403e-04	-4.719214e-04	
-4.718260e-04	-6.330123e-04	-6.330123e-04	-4.718260e-04	-1.098875e-03	-2.457188e-03	-2.457188e-03	-6.330336e-04	-6.330336e-04	-1.415522e-03	-1.415522e-03	-6.330336e-04	-8.190370e-04	-6.330123e-04	-6.330123e-04	-4.718260e-04	
-4.717311e-04	-6.328850e-04	-6.328850e-04	-4.717311e-04	-1.098698e-03	-2.456792e-03	-2.456792e-03	-6.329062e-04	-6.329062e-04	-1.415237e-03	-1.415237e-03	-6.329062e-04	-8.189052e-04	-6.328850e-04	-6.328850e-04	-4.717311e-04	
-4.716366e-04	-6.327582e-04	-6.327582e-04	-4.716366e-04	-1.098523e-03	-2.456399e-03	-2.456399e-03	-6.327795e-04	-6.327795e-04	-1.414954e-03	-1.414954e-03	-6.327795e-04	-8.187742e-04	-6.327582e-04	-6.327582e-04	-4.716366e-04	
-4.715427e-04	-6.326323e-04	-6.326323e-04	-4.715427e-04	-1.098348e-03	-2.456009e-03	-2.456009e-03	-6.326536e-04	-6.326536e-04	-1.414672e-03	-1.414672e-03	-6.326536e-04	-8.186440e-04	-6.326323e-04	-6.326323e-04	-4.715427e-04	
-4.714494e-04	-6.325071e-04	-6.325071e-04	-4.714494e-04	-1.098175e-03	-2.455621e-03	-2.455621e-03	-6.325284e-04	-6.325284e-04	-1.414392e-03	-1.414392e-03	-6.325284e-04	-8.185148e-04	-6.325071e-04	-6.325071e-04	-4.714494e-04	
-4.713567e-04	-6.323828e-04	-6.323828e-04	-4.713567e-04	-1.098003e-03	-2.455236e-03	-2.455236e-03	-6.324040e-04	-6.324040e-04	-1.414114e-03	-1.414114e-03	-6.324040e-04	-8.183865e-04	-6.323828e-04	-6.323828e-04	-4.713567e-04	
-4.712647e-04	-6.322593e-04	-6.322593e-04	-4.712647e-04	-1.097832e-03	-2.454854e-03	-2.454854e-03	-6.322805e-04	-6.322805e-04	-1.413838e-03	-1.413838e-03	-6.322805e-04	-8.182591e-04	-6.322593e-04	-6.322593e-04	-4.712647e-04	
-4.711733e-04	-6.321367e-04	-6.321367e-04	-4.711733e-04	-1.097662e-03	-2.454475e-03	-2.454475e-03	-6.321579e-04	-6.321579e-04	-1.413564e-03	-1.413564e-03	-6.321579e-04	-8.181327e-04	-6.321367e-04	-6.321367e-04	-4.711733e-04	
-4.710826e-04	-6.320150e-04	-6.320150e-04	-4.710826e-04	-1.097494e-03	-2.454098e-03	-2.454098e-03	-6.320363e-04	-6.320363e-04	-1.413292e-03	-1.413292e-03	-6.320363e-04	-8.180073e-04	-6.320150e-04	-6.320150e-04	-4.710826e-04	
-4.709926e-04	-6.318943e-04	-6.318943e-04	-4.709926e-04	-1.097327e-03	-2.453725e-03	-2.453725e-03	-6.319155e-04	-6.319155e-04	-1.413022e-03	-1.413022e-03	-6.319155e-04	-8.178828e-04	-6.318943e-04	-6.318943e-04	-4.709926e-04	
-4.709034e-04	-6.317745e-04	-6.317745e-04	-4.709034e-04	-1.097161e-03	-2.453355e-03	-2.453355e-03	-6.317958e-04	-6.317958e-04	-1.412754e-03	-1.412754e-03	-6.317958e-04	-8.177594e-04	-6.317745e-04	-6.317745e-04	-4.709034e-04	
-4.708148e-04	-6.316557e-04	-6.316557e-04	-4.708148e-04	-1.096997e-03	-2.452987e-03	-2.452987e-03	-6.316770e-04	-6.316770e-04	-1.412488e-03	-1.412488e-03	-6.316770e-04	-8.176369e-04	-6.316557e-04	-6.316557e-04	-4.708148e-04	
-4.707270e-04	-6.315379e-04	-6.315379e-04	-4.707270e-04	-1.096834e-03	-2.452623e-03	-2.452623e-03	-6.315591e-04	-6.315591e-04	-1.412225e-03	-1.412225e-03	-6.315591e-04	-8.175155e-04	-6.315379e-04	-6.315379e-04	-4.707270e-04	
-4.706399e-04	-6.314211e-04	-6.314211e-04	-4.706399e-04	-1.096672e-03	-2.452261e-03	-2.452261e-03	-6.314423e-04	-6.314423e-04	-1.411964e-03	-1.411964e-03	-6.314423e-04	-8.173950e-04	-6.314211e-04	-6.314211e-04	-4.706399e-04	
-4.705536e-04	-6.313052e-04	-6.313052e-04	-4.705536e-04	-1.096512e-03	-2.451903e-03	-2.451903e-03	-6.313265e-04	-6.313265e-04	-1.411705e-03	-1.411705e-03	-6.313265e-04	-8.172755e-04	-6.313052e-04	-6.313052e-04	-4.705536e-04	
-4.704680e-04	-6.311904e-04	-6.311904e-04	-4.704680e-04	-1.096353e-03	-2.451547e-03	-2.451547e-03	-6.312116e-04	-6.312116e-04	-1.411448e-03	-1.411448e-03	-6.312116e-04	-8.171570e-04	-6.311904e-04	-6.311904e-04	-4.704680e-04	
-4.703831e-04	-6.310766e-04	-6.310766e-04	-4.703831e-04	-1.096195e-03	-2.451195e-03	-2.451195e-03	-6.310978e-04	-6.310978e-04	-1.411193e-03	-1.411193e-03	-6.310978e-04	-8.170395e-04	-6.310766e-04	-6.310766e-04	-4.703831e-04	
-4.702990e-04	-6.309637e-04	-6.309637e-04	-4.702990e-04	-1.096039e-03	-2.450845e-03	-2.450845e-03	-6.309850e-04	-6.309850e-04	-1.410941e-03	-1.410941e-03	-6.309850e-04	-8.169229e-04	-6.309637e-04	-6.309637e-04	-4.702990e-04	
-4.702157e-04	-6.308519e-04	-6.308519e-04	-4.702157e-04	-1.095884e-03	-2.450498e-03	-2.450498e-03	-6.308731e-04	-6.308731e-04	-1.410691e-03	-1.410691e-03	-6.308731e-04	-8.168073e-04	-6.308519e-04	-6.308519e-04	-4.702157e-04	
-4.701330e-04	-6.307410e-04	-6.307410e-04	-4.701330e-04	-1.095730e-03	-2.450155e-03	-2.450155e-03	-6.307622e-04	-6.307622e-04	-1.410443e-03	-1.410443e-03	-6.307622e-04	-8.166927e-04	-6.307410e-04	-6.307410e-04	-4.701330e-04	
